"","titulo","diretor","sinopse","genero","duracao","paises","ano","mostra","dia","data","hora","local","bairro","hora_fim"
"574","Os olhos de Orson Welles","Mark Cousins","<U+200B>A produção teve acesso exclusivo a centenas de pinturas e desenhos pessoais de Orson Welles, mergulhando no universo visual do lendário diretor e ator para revelar um retrato do artista nunca foi visto antes - através de seus próprios olhos, esboçado com a própria mão, pintado com seu próprio pincel. Produzido por Michael Moore, o filme traz à vida as paixões, a política e o poder deste brilhante showman do século XX, mostrando como o gênio de Welles ainda ressoa até hoje, na era de Trump, mais de 30 anos depois sua morte. Premiado no Festival de Cannes com o Golden Eye.","Documentário/Documentary",110,"Reino Unido",2018,"Film Doc","Sexta",2018-11-09,15:00:00,"Estação NET Botafogo 1","Botafogo",16:50:00
"575","Os olhos de Orson Welles","Mark Cousins","<U+200B>A produção teve acesso exclusivo a centenas de pinturas e desenhos pessoais de Orson Welles, mergulhando no universo visual do lendário diretor e ator para revelar um retrato do artista nunca foi visto antes - através de seus próprios olhos, esboçado com a própria mão, pintado com seu próprio pincel. Produzido por Michael Moore, o filme traz à vida as paixões, a política e o poder deste brilhante showman do século XX, mostrando como o gênio de Welles ainda ressoa até hoje, na era de Trump, mais de 30 anos depois sua morte. Premiado no Festival de Cannes com o Golden Eye.","Documentário/Documentary",110,"Reino Unido",2018,"Film Doc","Domingo",2018-11-11,14:00:00,"Instituto Moreira Salles","Gávea",15:50:00
"576","Cinzas","Juan Sebastian Jacome","<U+200B>Vivendo na região dos Andes Equatorianos, Caridad não fala com seu pai há anos – desde que ele abandonou a família sob uma nuvem de suspeitas e acusações. Mas a situação muda quando um vulcão há tempos inativo começa a cuspir cinzas e Caridad se encontra isolada e presa na área destruída. Vendo-se sem opções, ela procura por seu pai e vai ter que confrontar emoções que manteve reprimida por tantos anos. Um filme que examina uma família em crise tendo como pano de fundo a presença iminente de um desastre geológico.<U+200B>","Ficção/Fiction",80,"Equador / Uruguai",2018,"Première Latina","Terça",2018-11-06,NA,"Estação NET Rio 4","Botafogo",NA
"577","Cinzas","Juan Sebastian Jacome","<U+200B>Vivendo na região dos Andes Equatorianos, Caridad não fala com seu pai há anos – desde que ele abandonou a família sob uma nuvem de suspeitas e acusações. Mas a situação muda quando um vulcão há tempos inativo começa a cuspir cinzas e Caridad se encontra isolada e presa na área destruída. Vendo-se sem opções, ela procura por seu pai e vai ter que confrontar emoções que manteve reprimida por tantos anos. Um filme que examina uma família em crise tendo como pano de fundo a presença iminente de um desastre geológico.<U+200B>","Ficção/Fiction",80,"Equador / Uruguai",2018,"Première Latina","Quinta",2018-11-08,14:10:00,"Estação NET Gávea 2","Gávea",15:30:00
"578","Cinzas","Juan Sebastian Jacome","<U+200B>Vivendo na região dos Andes Equatorianos, Caridad não fala com seu pai há anos – desde que ele abandonou a família sob uma nuvem de suspeitas e acusações. Mas a situação muda quando um vulcão há tempos inativo começa a cuspir cinzas e Caridad se encontra isolada e presa na área destruída. Vendo-se sem opções, ela procura por seu pai e vai ter que confrontar emoções que manteve reprimida por tantos anos. Um filme que examina uma família em crise tendo como pano de fundo a presença iminente de um desastre geológico.<U+200B>","Ficção/Fiction",80,"Equador / Uruguai",2018,"Première Latina","Domingo",2018-11-11,14:10:00,"Estação NET Rio 5","Botafogo",15:30:00
"579","Mormaço","Marina Meliande","<U+200B>Rio de Janeiro, 2016. O verão mais quente da 
história. A cidade está se preparando para os Jogos Olímpicos. Ana, defensora pública de 32 anos, 
trabalha por uma comunidade ameaçada de 
remoção pelas obras do Parque Olímpico. Ao mesmo tempo, misteriosas manchas aparecem em sua pele. Coisas estranhas começam a acontecer na cidade e no corpo de Ana. A temperatura sobe, criando uma atmosfera úmida e sufocante. 
O mormaço se acumula, abrindo caminho para uma tempestade.<U+200B>","Ficção/Fiction",96,"Brasil",2018,"Première Brasil: Novos Rumos longa","Terça",2018-11-06,NA,"Estação NET Gávea 2","Gávea",NA
"580","Mormaço","Marina Meliande","<U+200B>Rio de Janeiro, 2016. O verão mais quente da 
história. A cidade está se preparando para os Jogos Olímpicos. Ana, defensora pública de 32 anos, 
trabalha por uma comunidade ameaçada de 
remoção pelas obras do Parque Olímpico. Ao mesmo tempo, misteriosas manchas aparecem em sua pele. Coisas estranhas começam a acontecer na cidade e no corpo de Ana. A temperatura sobe, criando uma atmosfera úmida e sufocante. 
O mormaço se acumula, abrindo caminho para uma tempestade.<U+200B>","Ficção/Fiction",96,"Brasil",2018,"Première Brasil: Novos Rumos longa","Terça",2018-11-06,20:15:00,"Estação NET Gávea 1","Gávea",21:51:00
"581","Mormaço","Marina Meliande","<U+200B>Rio de Janeiro, 2016. O verão mais quente da 
história. A cidade está se preparando para os Jogos Olímpicos. Ana, defensora pública de 32 anos, 
trabalha por uma comunidade ameaçada de 
remoção pelas obras do Parque Olímpico. Ao mesmo tempo, misteriosas manchas aparecem em sua pele. Coisas estranhas começam a acontecer na cidade e no corpo de Ana. A temperatura sobe, criando uma atmosfera úmida e sufocante. 
O mormaço se acumula, abrindo caminho para uma tempestade.<U+200B>","Ficção/Fiction",96,"Brasil",2018,"Première Brasil: Novos Rumos longa","Quarta",2018-11-07,18:30:00,"Estação NET Rio 3","Botafogo",20:06:00
"582","Mormaço","Marina Meliande","<U+200B>Rio de Janeiro, 2016. O verão mais quente da 
história. A cidade está se preparando para os Jogos Olímpicos. Ana, defensora pública de 32 anos, 
trabalha por uma comunidade ameaçada de 
remoção pelas obras do Parque Olímpico. Ao mesmo tempo, misteriosas manchas aparecem em sua pele. Coisas estranhas começam a acontecer na cidade e no corpo de Ana. A temperatura sobe, criando uma atmosfera úmida e sufocante. 
O mormaço se acumula, abrindo caminho para uma tempestade.<U+200B>","Ficção/Fiction",96,"Brasil",2018,"Première Brasil: Novos Rumos longa","Quinta",2018-11-08,19:00:00,"Cine Arte UFF","Niterói",20:36:00
"583","Invasão drag","Rafael Ribeiro","Retrato de uma nova geração de drag queens que, oriunda de diversas classes sociais e pautada pelas novas tecnologias, busca mais visibilidade na sociedade.<U+200B>","Documentário/Documentary",13,"Brasil",2018,"Première Brasil: Novos Rumos curta","Terça",2018-11-06,NA,"Estação NET Gávea 2","Gávea",NA
"584","Invasão drag","Rafael Ribeiro","Retrato de uma nova geração de drag queens que, oriunda de diversas classes sociais e pautada pelas novas tecnologias, busca mais visibilidade na sociedade.<U+200B>","Documentário/Documentary",13,"Brasil",2018,"Première Brasil: Novos Rumos curta","Terça",2018-11-06,20:15:00,"Estação NET Gávea 1","Gávea",20:28:00
"585","Invasão drag","Rafael Ribeiro","Retrato de uma nova geração de drag queens que, oriunda de diversas classes sociais e pautada pelas novas tecnologias, busca mais visibilidade na sociedade.<U+200B>","Documentário/Documentary",13,"Brasil",2018,"Première Brasil: Novos Rumos curta","Quarta",2018-11-07,18:30:00,"Estação NET Rio 3","Botafogo",18:43:00
"586","Invasão drag","Rafael Ribeiro","Retrato de uma nova geração de drag queens que, oriunda de diversas classes sociais e pautada pelas novas tecnologias, busca mais visibilidade na sociedade.<U+200B>","Documentário/Documentary",13,"Brasil",2018,"Première Brasil: Novos Rumos curta","Quinta",2018-11-08,19:00:00,"Cine Arte UFF","Niterói",19:13:00
"587","Vox Lux","Brady Corbet","<U+200B>Depois de cantar em uma cerimônia fúnebre, a adolescente Celeste torna-se uma pop star, apoiada pela irmã compositora e por um gerente de talentos. Sua ascensão meteórica, e a simultânea perda da inocência, encaixam-se em um ataque terrorista que desestabiliza a nação, elevando a jovem influente a um novo tipo de celebridade: ícone americano, superstar global. Anos depois, em 2017, a adulta Celeste está se recuperando após um incidente escandaloso. Em turnê com seu novo álbum, Vox Lux, ela deve superar lutas pessoais e familiares. Exibido no Festival de Veneza 2018.<U+200B>","Ficção/Fiction",110,"Estados Unidos",2018,"Panorama do Cinema Mundial","Terça",2018-11-06,21:15:00,"Estação NET Ipanema 2","Ipanema",23:05:00
"588","Vox Lux","Brady Corbet","<U+200B>Depois de cantar em uma cerimônia fúnebre, a adolescente Celeste torna-se uma pop star, apoiada pela irmã compositora e por um gerente de talentos. Sua ascensão meteórica, e a simultânea perda da inocência, encaixam-se em um ataque terrorista que desestabiliza a nação, elevando a jovem influente a um novo tipo de celebridade: ícone americano, superstar global. Anos depois, em 2017, a adulta Celeste está se recuperando após um incidente escandaloso. Em turnê com seu novo álbum, Vox Lux, ela deve superar lutas pessoais e familiares. Exibido no Festival de Veneza 2018.<U+200B>","Ficção/Fiction",110,"Estados Unidos",2018,"Panorama do Cinema Mundial","Quinta",2018-11-08,21:30:00,"CCLSR - Cine Odeon NET Claro","Centro",23:20:00
"589","Vox Lux","Brady Corbet","<U+200B>Depois de cantar em uma cerimônia fúnebre, a adolescente Celeste torna-se uma pop star, apoiada pela irmã compositora e por um gerente de talentos. Sua ascensão meteórica, e a simultânea perda da inocência, encaixam-se em um ataque terrorista que desestabiliza a nação, elevando a jovem influente a um novo tipo de celebridade: ícone americano, superstar global. Anos depois, em 2017, a adulta Celeste está se recuperando após um incidente escandaloso. Em turnê com seu novo álbum, Vox Lux, ela deve superar lutas pessoais e familiares. Exibido no Festival de Veneza 2018.<U+200B>","Ficção/Fiction",110,"Estados Unidos",2018,"Panorama do Cinema Mundial","Domingo",2018-11-11,16:15:00,"Kinoplex São Luiz 2","Catete",18:05:00
"590","Infiltrado na Klan","Spike Lee","<U+200B>A história real de um herói americano. Nos anos 70, Ron Stallworth é o primeiro detetive afro-americano a servir no Departamento de Polícia de Colorado Springs. Determinado a se destacar, ele parte em uma missão perigosa: se infiltrar e expor a Ku Klux Klan. O jovem detetive logo recruta um colega mais experiente, Flip Zimmerman. Juntos, eles pretendem derrubar a organização que espalha o discurso de ódio pelo país. Produzido pela equipe de Corra!, vencedor do Oscar de melhor roteiro original em 2018. Vencedor do Grand Prix do Festival de Cannes. <U+200B>","Ficção/Fiction",128,"Estados Unidos",2018,"Panorama do Cinema Mundial","Terça",2018-11-06,21:30:00,"CCLSR - Cine Odeon NET Claro","Centro",23:38:00
"591","Infiltrado na Klan","Spike Lee","<U+200B>A história real de um herói americano. Nos anos 70, Ron Stallworth é o primeiro detetive afro-americano a servir no Departamento de Polícia de Colorado Springs. Determinado a se destacar, ele parte em uma missão perigosa: se infiltrar e expor a Ku Klux Klan. O jovem detetive logo recruta um colega mais experiente, Flip Zimmerman. Juntos, eles pretendem derrubar a organização que espalha o discurso de ódio pelo país. Produzido pela equipe de Corra!, vencedor do Oscar de melhor roteiro original em 2018. Vencedor do Grand Prix do Festival de Cannes. <U+200B>","Ficção/Fiction",128,"Estados Unidos",2018,"Panorama do Cinema Mundial","Quarta",2018-11-07,18:30:00,"Reserva Cultural Niterói 1","Niterói",20:38:00
"592","Infiltrado na Klan","Spike Lee","<U+200B>A história real de um herói americano. Nos anos 70, Ron Stallworth é o primeiro detetive afro-americano a servir no Departamento de Polícia de Colorado Springs. Determinado a se destacar, ele parte em uma missão perigosa: se infiltrar e expor a Ku Klux Klan. O jovem detetive logo recruta um colega mais experiente, Flip Zimmerman. Juntos, eles pretendem derrubar a organização que espalha o discurso de ódio pelo país. Produzido pela equipe de Corra!, vencedor do Oscar de melhor roteiro original em 2018. Vencedor do Grand Prix do Festival de Cannes. <U+200B>","Ficção/Fiction",128,"Estados Unidos",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,16:00:00,"Estação NET Ipanema 2","Ipanema",18:08:00
"593","Infiltrado na Klan","Spike Lee","<U+200B>A história real de um herói americano. Nos anos 70, Ron Stallworth é o primeiro detetive afro-americano a servir no Departamento de Polícia de Colorado Springs. Determinado a se destacar, ele parte em uma missão perigosa: se infiltrar e expor a Ku Klux Klan. O jovem detetive logo recruta um colega mais experiente, Flip Zimmerman. Juntos, eles pretendem derrubar a organização que espalha o discurso de ódio pelo país. Produzido pela equipe de Corra!, vencedor do Oscar de melhor roteiro original em 2018. Vencedor do Grand Prix do Festival de Cannes. <U+200B>","Ficção/Fiction",128,"Estados Unidos",2018,"Panorama do Cinema Mundial","Sábado",2018-11-10,18:40:00,"Kinoplex São Luiz 2","Catete",20:48:00
"594","Seu rosto","Tsai Ming-Liang","<U+200B>Em proposta ousada, o diretor explora com a câmera, por longos minutos, os rostos de doze pessoas – entre elas Keng-sheng Lee, ator presente em todos os seus filmes. Submetidos à exposição em demorados close-ups, os personagens reagem de maneiras das mais variadas: contam suas memórias, sorriem, demonstram desconforto e até caem no sono. Exibido no Festival de Veneza 2018, o filme foi definido como um tratado poético sobre o envelhecimento. 
<U+200B>","Documentário/Documentary",76,"Taiwan",2018,"Panorama do Cinema Mundial","Terça",2018-11-06,21:30:00,"Estação NET Rio 5","Botafogo",22:46:00
"595","Seu rosto","Tsai Ming-Liang","<U+200B>Em proposta ousada, o diretor explora com a câmera, por longos minutos, os rostos de doze pessoas – entre elas Keng-sheng Lee, ator presente em todos os seus filmes. Submetidos à exposição em demorados close-ups, os personagens reagem de maneiras das mais variadas: contam suas memórias, sorriem, demonstram desconforto e até caem no sono. Exibido no Festival de Veneza 2018, o filme foi definido como um tratado poético sobre o envelhecimento. 
<U+200B>","Documentário/Documentary",76,"Taiwan",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,15:50:00,"Estação NET Rio 5","Botafogo",17:06:00
"596","Seu rosto","Tsai Ming-Liang","<U+200B>Em proposta ousada, o diretor explora com a câmera, por longos minutos, os rostos de doze pessoas – entre elas Keng-sheng Lee, ator presente em todos os seus filmes. Submetidos à exposição em demorados close-ups, os personagens reagem de maneiras das mais variadas: contam suas memórias, sorriem, demonstram desconforto e até caem no sono. Exibido no Festival de Veneza 2018, o filme foi definido como um tratado poético sobre o envelhecimento. 
<U+200B>","Documentário/Documentary",76,"Taiwan",2018,"Panorama do Cinema Mundial","Sábado",2018-11-10,16:00:00,"Instituto Moreira Salles","Gávea",17:16:00
"597","Happy hour - Verdades e consequências","Eduardo Albergaria","<U+200B>Em um mundo tão real quanto fictício, Horácio procura sua verdade. Assim, aprende a dar espaço a seu desejo, em uma história em que a comédia se cruza com a melancolia.","Ficção/Fiction",104,"Brasil / Argentina",2018,"Première Latina","Terça",2018-11-06,NA,"Estação NET Botafogo 1","Botafogo",NA
"598","Happy hour - Verdades e consequências","Eduardo Albergaria","<U+200B>Em um mundo tão real quanto fictício, Horácio procura sua verdade. Assim, aprende a dar espaço a seu desejo, em uma história em que a comédia se cruza com a melancolia.","Ficção/Fiction",104,"Brasil / Argentina",2018,"Première Latina","Quarta",2018-11-07,14:20:00,"Estação NET Gávea 4","Gávea",16:04:00
"599","Happy hour - Verdades e consequências","Eduardo Albergaria","<U+200B>Em um mundo tão real quanto fictício, Horácio procura sua verdade. Assim, aprende a dar espaço a seu desejo, em uma história em que a comédia se cruza com a melancolia.","Ficção/Fiction",104,"Brasil / Argentina",2018,"Première Latina","Quinta",2018-11-08,21:00:00,"Reserva Cultural Niterói 1","Niterói",22:44:00
"600","Tinta bruta","Marcio Reolon, Filipe Matzembacher","<U+200B>Em momento particularmente difícil, Pedro responde a um processo criminal e, ao mesmo tempo, tem que lidar com a mudança da irmã para o outro lado do país. Sozinho no escuro do seu quarto, ele, em uma forma de catarse, assume o codinome GarotoNeon e começa a dançar, com o anonimato garantido por camadas de tinta néon sobre a pele, diante de milhares de desconhecidos que o assistem pela webcam. Exibido no Festival de Berlim 2018, o longa conquistou os prêmios de Melhor Filme - Teddy Awards e Melhor Filme Panorama (júri CICAE).<U+200B>","Ficção/Fiction",117,"Brasil",2018,"Première Brasil: Competição longa ficção","Terça",2018-11-06,NA,"Estação NET Gávea 5","Gávea",NA
"601","Tinta bruta","Marcio Reolon, Filipe Matzembacher","<U+200B>Em momento particularmente difícil, Pedro responde a um processo criminal e, ao mesmo tempo, tem que lidar com a mudança da irmã para o outro lado do país. Sozinho no escuro do seu quarto, ele, em uma forma de catarse, assume o codinome GarotoNeon e começa a dançar, com o anonimato garantido por camadas de tinta néon sobre a pele, diante de milhares de desconhecidos que o assistem pela webcam. Exibido no Festival de Berlim 2018, o longa conquistou os prêmios de Melhor Filme - Teddy Awards e Melhor Filme Panorama (júri CICAE).<U+200B>","Ficção/Fiction",117,"Brasil",2018,"Première Brasil: Competição longa ficção","Terça",2018-11-06,21:40:00,"Estação NET Gávea 3","Gávea",23:37:00
"602","Tinta bruta","Marcio Reolon, Filipe Matzembacher","<U+200B>Em momento particularmente difícil, Pedro responde a um processo criminal e, ao mesmo tempo, tem que lidar com a mudança da irmã para o outro lado do país. Sozinho no escuro do seu quarto, ele, em uma forma de catarse, assume o codinome GarotoNeon e começa a dançar, com o anonimato garantido por camadas de tinta néon sobre a pele, diante de milhares de desconhecidos que o assistem pela webcam. Exibido no Festival de Berlim 2018, o longa conquistou os prêmios de Melhor Filme - Teddy Awards e Melhor Filme Panorama (júri CICAE).<U+200B>","Ficção/Fiction",117,"Brasil",2018,"Première Brasil: Competição longa ficção","Quarta",2018-11-07,16:00:00,"CCLSR - Cine Odeon NET Claro","Centro",17:57:00
"603","Tinta bruta","Marcio Reolon, Filipe Matzembacher","<U+200B>Em momento particularmente difícil, Pedro responde a um processo criminal e, ao mesmo tempo, tem que lidar com a mudança da irmã para o outro lado do país. Sozinho no escuro do seu quarto, ele, em uma forma de catarse, assume o codinome GarotoNeon e começa a dançar, com o anonimato garantido por camadas de tinta néon sobre a pele, diante de milhares de desconhecidos que o assistem pela webcam. Exibido no Festival de Berlim 2018, o longa conquistou os prêmios de Melhor Filme - Teddy Awards e Melhor Filme Panorama (júri CICAE).<U+200B>","Ficção/Fiction",117,"Brasil",2018,"Première Brasil: Competição longa ficção","Quinta",2018-11-08,21:30:00,"Kinoplex São Luiz 1","Catete",23:27:00
"604","Game girls","Alina Skrzeszewska","<U+200B>Teri e sua namorada, Tiahna, levam seu relacionamento pelos caminhos caóticos de Skid Row, Los Angeles, a “capital dos sem-teto dos EUA”. Um dilema aumenta a tensão entre as duas mulheres: enquanto Tiahna está confortável vivendo no submundo 
econômico de Skid Row, Teri é tomada por um forte desejo de cair fora. Juntas a outras mulheres da vizinhança, elas frequentam um workshop semanal de arte expressiva, onde refletem, sonham e cicatrizam suas feridas. Será que o amor entre elas sobreviverá à violência de seu passado e do lugar aonde vivem? Mostra Panorama, Festival de Berlim 2018.<U+200B>","Documentário/Documentary",86,"França / Alemanha",2018,"Midnight Docs","Terça",2018-11-06,21:40:00,"Estação NET Rio 4","Botafogo",23:06:00
"605","Game girls","Alina Skrzeszewska","<U+200B>Teri e sua namorada, Tiahna, levam seu relacionamento pelos caminhos caóticos de Skid Row, Los Angeles, a “capital dos sem-teto dos EUA”. Um dilema aumenta a tensão entre as duas mulheres: enquanto Tiahna está confortável vivendo no submundo 
econômico de Skid Row, Teri é tomada por um forte desejo de cair fora. Juntas a outras mulheres da vizinhança, elas frequentam um workshop semanal de arte expressiva, onde refletem, sonham e cicatrizam suas feridas. Será que o amor entre elas sobreviverá à violência de seu passado e do lugar aonde vivem? Mostra Panorama, Festival de Berlim 2018.<U+200B>","Documentário/Documentary",86,"França / Alemanha",2018,"Midnight Docs","Quinta",2018-11-08,14:15:00,"Estação NET Rio 4","Botafogo",15:41:00
"606","Game girls","Alina Skrzeszewska","<U+200B>Teri e sua namorada, Tiahna, levam seu relacionamento pelos caminhos caóticos de Skid Row, Los Angeles, a “capital dos sem-teto dos EUA”. Um dilema aumenta a tensão entre as duas mulheres: enquanto Tiahna está confortável vivendo no submundo 
econômico de Skid Row, Teri é tomada por um forte desejo de cair fora. Juntas a outras mulheres da vizinhança, elas frequentam um workshop semanal de arte expressiva, onde refletem, sonham e cicatrizam suas feridas. Será que o amor entre elas sobreviverá à violência de seu passado e do lugar aonde vivem? Mostra Panorama, Festival de Berlim 2018.<U+200B>","Documentário/Documentary",86,"França / Alemanha",2018,"Midnight Docs","Domingo",2018-11-11,16:00:00,"Instituto Moreira Salles","Gávea",17:26:00
"607","Meu próprio bem","Pippo Mezzapesa","<U+200B>Elia, o último habitante de Provvidenza, cidade italiana destruída por um terremoto, recusa-se a se mudar, junto com o resto da comunidade local, para a “Nova Provvidenza”. Tentam expulsá-lo e até o prefeito determina sua saída. Para ele, no entanto, aquele lugar continua vivo. Elia está a ponto de erguer uma barricada quando, de repente, começa a sentir uma nova presença na cidade. O filme foi exibido no Festival de Veneza 2018.<U+200B>","Ficção/Fiction",94,"Itália",2018,"Panorama do Cinema Mundial","Quarta",2018-11-07,14:00:00,"Estação NET Gávea 5","Gávea",15:34:00
"608","Meu próprio bem","Pippo Mezzapesa","<U+200B>Elia, o último habitante de Provvidenza, cidade italiana destruída por um terremoto, recusa-se a se mudar, junto com o resto da comunidade local, para a “Nova Provvidenza”. Tentam expulsá-lo e até o prefeito determina sua saída. Para ele, no entanto, aquele lugar continua vivo. Elia está a ponto de erguer uma barricada quando, de repente, começa a sentir uma nova presença na cidade. O filme foi exibido no Festival de Veneza 2018.<U+200B>","Ficção/Fiction",94,"Itália",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,NA,"Kinoplex São Luiz 2","Catete",NA
"609","Meu próprio bem","Pippo Mezzapesa","<U+200B>Elia, o último habitante de Provvidenza, cidade italiana destruída por um terremoto, recusa-se a se mudar, junto com o resto da comunidade local, para a “Nova Provvidenza”. Tentam expulsá-lo e até o prefeito determina sua saída. Para ele, no entanto, aquele lugar continua vivo. Elia está a ponto de erguer uma barricada quando, de repente, começa a sentir uma nova presença na cidade. O filme foi exibido no Festival de Veneza 2018.<U+200B>","Ficção/Fiction",94,"Itália",2018,"Panorama do Cinema Mundial","Domingo",2018-11-11,19:30:00,"Estação NET Ipanema 1","Ipanema",21:04:00
"610","Torquato Neto - Todas as horas do fim","Eduardo Ades, Marcus Fernando","Sinopse em breve.","DCP   '",NA,NA,NA,NA,"Quarta",2018-11-07,14:00:00,"Ponto Cine","Guadalupe",NA
"611","Humanpersons","Frank Spano","<U+200B>James é um imigrante latino que vive em Illinois, nos Estados Unidos, há 35 anos. É um homem solitário, com um filho, e seu passado está prestes a ameaçá-lo profundamente. Sua bem sucedida carreira no crime lhe garantiu o respeito de sua organização e eles lhe passaram uma delicada tarefa: conseguir um fígado humano para um cliente muito importante. Depois de falhar em sua missão, James é obrigado pelo seu chefe a voltar à Medellín, sua terra natal na Colômbia, de onde deve trazer o órgão em sete dias. Caso contrário, seu filho será eliminado por sua própria organização. <U+200B>","Ficção/Fiction",93,"Panamá / Brasil / Espanha",2018,"Première Latina","Quarta",2018-11-07,14:30:00,"Estação NET Gávea 3","Gávea",16:03:00
"612","Humanpersons","Frank Spano","<U+200B>James é um imigrante latino que vive em Illinois, nos Estados Unidos, há 35 anos. É um homem solitário, com um filho, e seu passado está prestes a ameaçá-lo profundamente. Sua bem sucedida carreira no crime lhe garantiu o respeito de sua organização e eles lhe passaram uma delicada tarefa: conseguir um fígado humano para um cliente muito importante. Depois de falhar em sua missão, James é obrigado pelo seu chefe a voltar à Medellín, sua terra natal na Colômbia, de onde deve trazer o órgão em sete dias. Caso contrário, seu filho será eliminado por sua própria organização. <U+200B>","Ficção/Fiction",93,"Panamá / Brasil / Espanha",2018,"Première Latina","Sexta",2018-11-09,NA,"Estação NET Rio 5","Botafogo",NA
"613","Humanpersons","Frank Spano","<U+200B>James é um imigrante latino que vive em Illinois, nos Estados Unidos, há 35 anos. É um homem solitário, com um filho, e seu passado está prestes a ameaçá-lo profundamente. Sua bem sucedida carreira no crime lhe garantiu o respeito de sua organização e eles lhe passaram uma delicada tarefa: conseguir um fígado humano para um cliente muito importante. Depois de falhar em sua missão, James é obrigado pelo seu chefe a voltar à Medellín, sua terra natal na Colômbia, de onde deve trazer o órgão em sete dias. Caso contrário, seu filho será eliminado por sua própria organização. <U+200B>","Ficção/Fiction",93,"Panamá / Brasil / Espanha",2018,"Première Latina","Sábado",2018-11-10,17:20:00,"Estação NET Ipanema 1","Ipanema",18:53:00
"614","Humanpersons","Frank Spano","<U+200B>James é um imigrante latino que vive em Illinois, nos Estados Unidos, há 35 anos. É um homem solitário, com um filho, e seu passado está prestes a ameaçá-lo profundamente. Sua bem sucedida carreira no crime lhe garantiu o respeito de sua organização e eles lhe passaram uma delicada tarefa: conseguir um fígado humano para um cliente muito importante. Depois de falhar em sua missão, James é obrigado pelo seu chefe a voltar à Medellín, sua terra natal na Colômbia, de onde deve trazer o órgão em sete dias. Caso contrário, seu filho será eliminado por sua própria organização. <U+200B>","Ficção/Fiction",93,"Panamá / Brasil / Espanha",2018,"Première Latina","Domingo",2018-11-11,15:50:00,"Estação NET Rio 5","Botafogo",17:23:00
"615","Lino - uma aventura de sete vidas","Rafael Ribas","Sinopse em breve.",NA,NA,NA,NA,"Mostra Geração","Sábado",2018-11-03,14:30:00,"C. C. Justiça Federal","Centro",NA
"616","Lino - uma aventura de sete vidas","Rafael Ribas","Sinopse em breve.",NA,NA,NA,NA,"Mostra Geração","Quarta",2018-11-07,14:30:00,"C. C. Justiça Federal","Centro",NA
"617","Longa jornada noite adentro 3-D","Bi Gan","<U+200B>Este drama com um quê de filme noir conta a 
história de Luo Hongwu, um homem que retorna a Kaili, sua cidade natal na China, de onde havia fugido há vários anos. Começa, então, sua busca pela mulher amada e nunca esquecida. Através de uma narrativa muito sensorial, ele relembra o verão que passou com ela há vinte anos. Ela disse que se chamava Wan Quiwen. Exibido no Festival de Toronto e na Mostra Un Certain Regard do Festival de Cannes, em 2018. <U+200B>","Ficção/Fiction",130,"China / França",2018,"Expectativa 2018","Quarta",2018-11-07,15:50:00,"Instituto Moreira Salles","Gávea",18:00:00
"618","Longa jornada noite adentro 3-D","Bi Gan","<U+200B>Este drama com um quê de filme noir conta a 
história de Luo Hongwu, um homem que retorna a Kaili, sua cidade natal na China, de onde havia fugido há vários anos. Começa, então, sua busca pela mulher amada e nunca esquecida. Através de uma narrativa muito sensorial, ele relembra o verão que passou com ela há vinte anos. Ela disse que se chamava Wan Quiwen. Exibido no Festival de Toronto e na Mostra Un Certain Regard do Festival de Cannes, em 2018. <U+200B>","Ficção/Fiction",130,"China / França",2018,"Expectativa 2018","Sábado",2018-11-10,19:45:00,"Instituto Moreira Salles","Gávea",21:55:00
"619","Teu mundo não cabe nos meus olhos","Paulo Nascimento","Sinopse em breve.","DCP   '",NA,NA,NA,NA,"Quarta",2018-11-07,16:00:00,"Ponto Cine","Guadalupe",NA
"620","Peterloo","Mike Leigh","<U+200B>Um retrato épico dos eventos ligados ao infame Massacre de Peterloo, de 1819, em que protestos pacíficos pró-democracia em St Peter's Field, Manchester, resultaram em um dos episódios mais sangrentos da história da Inglaterra. No massacre, o governo britânico atacou uma multidão de mais de 60 mil que havia se juntado para pedir reforma política e protestar contra os altos níveis de pobreza. Muitos dos manifestantes foram mortos e centenas saíram feridos. O massacre foi um momento definidor da democracia britânica e teve papel importante na fundação do jornal The Guardian. Veneza 2018.<U+200B>","Ficção/Fiction",154,"Reino Unido",2018,"Panorama do Cinema Mundial","Quarta",2018-11-07,16:00:00,"Estação NET Gávea 5","Gávea",18:34:00
"621","Peterloo","Mike Leigh","<U+200B>Um retrato épico dos eventos ligados ao infame Massacre de Peterloo, de 1819, em que protestos pacíficos pró-democracia em St Peter's Field, Manchester, resultaram em um dos episódios mais sangrentos da história da Inglaterra. No massacre, o governo britânico atacou uma multidão de mais de 60 mil que havia se juntado para pedir reforma política e protestar contra os altos níveis de pobreza. Muitos dos manifestantes foram mortos e centenas saíram feridos. O massacre foi um momento definidor da democracia britânica e teve papel importante na fundação do jornal The Guardian. Veneza 2018.<U+200B>","Ficção/Fiction",154,"Reino Unido",2018,"Panorama do Cinema Mundial","Sexta",2018-11-09,21:30:00,"CCLSR - Cine Odeon NET Claro","Centro",00:04:00
